flow_id,session_id,src_ip,dst_ip,src_port,dst_port,protocol,start_ts,end_ts,bytes_sent,bytes_received,packets_sent,packets_received,flow_direction,app_protocol,entropy_score
sess-0539-flow-3,sess-0539,172.25.8.64,180.19.156.148,13217,5903,TCP,2025-08-22T05:16:39,2025-08-22T05:45:01,116230,133931,4544,1281,egress,VNC,0.4892917926582396
sess-0539-flow-4,sess-0539,172.25.8.64,180.19.156.148,64652,5902,TCP,2025-08-22T05:16:39,2025-08-22T05:45:01,116230,133931,5742,1876,egress,VNC,0.8765667527268051
sess-0539-flow-5,sess-0539,172.25.8.64,180.19.156.148,49926,5904,TCP,2025-08-22T05:16:39,2025-08-22T05:45:01,116230,133931,4777,1770,egress,VNC,0.6397063619797194
sess-0539-flow-6,sess-0539,172.25.8.64,180.19.156.148,53666,5902,TCP,2025-08-22T05:16:39,2025-08-22T05:45:01,116230,133931,5897,652,egress,VNC,0.43151856339925315
sess-0540-flow-0,sess-0540,172.28.211.125,143.68.209.73,57122,5904,TCP,2025-09-09T10:40:33,2025-09-09T11:21:46,679288,797966,9543,986,egress,VNC,0.9413572649221706
sess-0541-flow-0,sess-0541,172.29.203.247,166.247.53.115,52489,5903,TCP,2025-09-16T08:25:27,2025-09-16T08:42:51,26982,22309,3389,4894,egress,VNC,0.3823190174328218
sess-0541-flow-1,sess-0541,172.29.203.247,166.247.53.115,38027,5904,TCP,2025-09-16T08:25:27,2025-09-16T08:42:51,26982,22309,4269,3256,egress,VNC,0.5437049021703314
sess-0541-flow-2,sess-0541,172.29.203.247,166.247.53.115,16188,5900,TCP,2025-09-16T08:25:27,2025-09-16T08:42:51,26982,22309,741,4889,egress,VNC,0.9164426589735768
sess-0541-flow-3,sess-0541,172.29.203.247,166.247.53.115,48562,5904,TCP,2025-09-16T08:25:27,2025-09-16T08:42:51,26982,22309,161,1273,egress,VNC,0.739653687764454
sess-0541-flow-4,sess-0541,172.29.203.247,166.247.53.115,31688,5903,TCP,2025-09-16T08:25:27,2025-09-16T08:42:51,26982,22309,1239,1305,egress,VNC,0.7566993662361903
sess-0541-flow-5,sess-0541,172.29.203.247,166.247.53.115,52431,5901,TCP,2025-09-16T08:25:27,2025-09-16T08:42:51,26982,22309,1225,3931,egress,VNC,0.7538059739223758
sess-0542-flow-0,sess-0542,192.168.249.39,93.160.74.181,60419,5902,TCP,2025-09-06T08:42:37,2025-09-06T09:18:59,91698,103546,358,3899,egress,VNC,0.3985572440802486
sess-0542-flow-1,sess-0542,192.168.249.39,93.160.74.181,56350,5900,TCP,2025-09-06T08:42:37,2025-09-06T09:18:59,91698,103546,8280,765,egress,VNC,0.7938429475659688
sess-0542-flow-2,sess-0542,192.168.249.39,93.160.74.181,19181,5901,TCP,2025-09-06T08:42:37,2025-09-06T09:18:59,91698,103546,2277,1553,egress,VNC,0.6456369676733004
sess-0543-flow-0,sess-0543,10.194.0.159,35.239.83.32,64411,5904,TCP,2025-08-25T11:47:33,2025-08-25T12:17:12,25508,21333,2224,3304,egress,VNC,0.5780773024198771
sess-0543-flow-1,sess-0543,10.194.0.159,35.239.83.32,7113,5901,TCP,2025-08-25T11:47:33,2025-08-25T12:17:12,25508,21333,256,1173,egress,VNC,0.5795183139557828
sess-0543-flow-2,sess-0543,10.194.0.159,35.239.83.32,51093,5902,TCP,2025-08-25T11:47:33,2025-08-25T12:17:12,25508,21333,6353,1752,egress,VNC,0.9062658966055794
sess-0543-flow-3,sess-0543,10.194.0.159,35.239.83.32,13449,5903,TCP,2025-08-25T11:47:33,2025-08-25T12:17:12,25508,21333,5907,2161,egress,VNC,0.883471671484215
sess-0543-flow-4,sess-0543,10.194.0.159,35.239.83.32,8007,5903,TCP,2025-08-25T11:47:33,2025-08-25T12:17:12,25508,21333,2497,2244,egress,VNC,0.6343289047493956
sess-0543-flow-5,sess-0543,10.194.0.159,35.239.83.32,17209,5901,TCP,2025-08-25T11:47:33,2025-08-25T12:17:12,25508,21333,4602,393,egress,VNC,0.3805080942031242
sess-0543-flow-6,sess-0543,10.194.0.159,35.239.83.32,16974,5904,TCP,2025-08-25T11:47:33,2025-08-25T12:17:12,25508,21333,6948,2868,egress,VNC,0.8478022936265566
sess-0544-flow-0,sess-0544,172.28.122.188,156.158.68.7,63950,5902,TCP,2025-08-27T11:52:02,2025-08-27T12:30:43,56594,67184,3523,1078,egress,VNC,0.5240921407441398
sess-0544-flow-1,sess-0544,172.28.122.188,156.158.68.7,9017,5900,TCP,2025-08-27T11:52:02,2025-08-27T12:30:43,56594,67184,5324,1280,egress,VNC,0.5019993201182174
sess-0544-flow-2,sess-0544,172.28.122.188,156.158.68.7,22332,5903,TCP,2025-08-27T11:52:02,2025-08-27T12:30:43,56594,67184,9672,1106,egress,VNC,0.8009429015301843
sess-0544-flow-3,sess-0544,172.28.122.188,156.158.68.7,46090,5901,TCP,2025-08-27T11:52:02,2025-08-27T12:30:43,56594,67184,2709,4343,egress,VNC,0.3207990371432665
sess-0544-flow-4,sess-0544,172.28.122.188,156.158.68.7,47147,5900,TCP,2025-08-27T11:52:02,2025-08-27T12:30:43,56594,67184,6632,4696,egress,VNC,0.3562219281139084
sess-0544-flow-5,sess-0544,172.28.122.188,156.158.68.7,36335,5900,TCP,2025-08-27T11:52:02,2025-08-27T12:30:43,56594,67184,8428,1352,egress,VNC,0.9186664953159136
sess-0544-flow-6,sess-0544,172.28.122.188,156.158.68.7,37406,5903,TCP,2025-08-27T11:52:02,2025-08-27T12:30:43,56594,67184,5242,4856,egress,VNC,0.7787596514128938
sess-0544-flow-7,sess-0544,172.28.122.188,156.158.68.7,59901,5901,TCP,2025-08-27T11:52:02,2025-08-27T12:30:43,56594,67184,4103,757,egress,VNC,0.6229558529002048
sess-0545-flow-0,sess-0545,192.168.176.67,196.8.80.105,12230,5903,TCP,2025-09-05T02:52:50,2025-09-05T03:22:11,114152,103880,8593,2494,egress,VNC,0.5575078469790264
sess-0545-flow-1,sess-0545,192.168.176.67,196.8.80.105,20363,5901,TCP,2025-09-05T02:52:50,2025-09-05T03:22:11,114152,103880,2820,3072,egress,VNC,0.45257321396261496
sess-0545-flow-2,sess-0545,192.168.176.67,196.8.80.105,50554,5900,TCP,2025-09-05T02:52:50,2025-09-05T03:22:11,114152,103880,6158,4579,egress,VNC,0.6496673300248579
sess-0545-flow-3,sess-0545,192.168.176.67,196.8.80.105,37622,5900,TCP,2025-09-05T02:52:50,2025-09-05T03:22:11,114152,103880,5503,1556,egress,VNC,0.5857199545937994
sess-0545-flow-4,sess-0545,192.168.176.67,196.8.80.105,2963,5904,TCP,2025-09-05T02:52:50,2025-09-05T03:22:11,114152,103880,7815,285,egress,VNC,0.6923213789817865
sess-0545-flow-5,sess-0545,192.168.176.67,196.8.80.105,37987,5902,TCP,2025-09-05T02:52:50,2025-09-05T03:22:11,114152,103880,1477,2805,egress,VNC,0.5001541992828359
sess-0545-flow-6,sess-0545,192.168.176.67,196.8.80.105,38201,5903,TCP,2025-09-05T02:52:50,2025-09-05T03:22:11,114152,103880,6670,4662,egress,VNC,0.7385123885708731
sess-0545-flow-7,sess-0545,192.168.176.67,196.8.80.105,49891,5900,TCP,2025-09-05T02:52:50,2025-09-05T03:22:11,114152,103880,3649,4202,egress,VNC,0.9250076936785638
sess-0545-flow-8,sess-0545,192.168.176.67,196.8.80.105,30156,5901,TCP,2025-09-05T02:52:50,2025-09-05T03:22:11,114152,103880,5578,3811,egress,VNC,0.6018598737836456
sess-0546-flow-0,sess-0546,192.168.0.110,150.253.221.51,8788,5900,TCP,2025-09-09T08:56:29,2025-09-09T09:25:12,179926,199623,3600,4281,egress,VNC,0.5748034177408318
sess-0546-flow-1,sess-0546,192.168.0.110,150.253.221.51,19037,5903,TCP,2025-09-09T08:56:29,2025-09-09T09:25:12,179926,199623,9141,2917,egress,VNC,0.5292035423365307
sess-0547-flow-0,sess-0547,172.28.63.208,59.218.39.89,34270,5904,TCP,2025-09-03T10:48:54,2025-09-03T11:17:57,17247,17263,2243,463,egress,VNC,0.34598976156958877
sess-0547-flow-1,sess-0547,172.28.63.208,59.218.39.89,4960,5903,TCP,2025-09-03T10:48:54,2025-09-03T11:17:57,17247,17263,1494,2673,egress,VNC,0.7781797062186562
sess-0547-flow-2,sess-0547,172.28.63.208,59.218.39.89,45428,5900,TCP,2025-09-03T10:48:54,2025-09-03T11:17:57,17247,17263,452,4571,egress,VNC,0.473267937077418
sess-0547-flow-3,sess-0547,172.28.63.208,59.218.39.89,30205,5904,TCP,2025-09-03T10:48:54,2025-09-03T11:17:57,17247,17263,239,301,egress,VNC,0.7024725010181925
sess-0548-flow-0,sess-0548,172.27.135.122,170.157.248.62,64931,5904,TCP,2025-08-29T04:03:17,2025-08-29T04:25:39,329709,331011,7342,2059,egress,VNC,0.634099166455577
sess-0548-flow-1,sess-0548,172.27.135.122,170.157.248.62,16424,5904,TCP,2025-08-29T04:03:17,2025-08-29T04:25:39,329709,331011,3663,1173,egress,VNC,0.6720968326919226
sess-0548-flow-2,sess-0548,172.27.135.122,170.157.248.62,30418,5901,TCP,2025-08-29T04:03:17,2025-08-29T04:25:39,329709,331011,7790,3966,egress,VNC,0.35751711129628955
sess-0549-flow-0,sess-0549,10.249.48.234,136.176.140.194,48221,5904,TCP,2025-08-26T20:17:34,2025-08-26T20:52:37,145664,161059,7658,3442,egress,VNC,0.4468916072649204
sess-0549-flow-1,sess-0549,10.249.48.234,136.176.140.194,23343,5903,TCP,2025-08-26T20:17:34,2025-08-26T20:52:37,145664,161059,2113,1977,egress,VNC,0.4924769436357937
sess-0550-flow-0,sess-0550,192.168.92.14,29.146.109.237,5571,5903,TCP,2025-09-09T22:31:27,2025-09-09T23:11:57,213962,227604,7015,3769,egress,VNC,0.5348210512665977
sess-0550-flow-1,sess-0550,192.168.92.14,29.146.109.237,10767,5902,TCP,2025-09-09T22:31:27,2025-09-09T23:11:57,213962,227604,484,4758,egress,VNC,0.627873403213096
sess-0550-flow-2,sess-0550,192.168.92.14,29.146.109.237,11482,5904,TCP,2025-09-09T22:31:27,2025-09-09T23:11:57,213962,227604,4545,439,egress,VNC,0.7372913399728767
sess-0551-flow-0,sess-0551,172.31.240.230,168.121.55.74,52289,5901,TCP,2025-09-11T14:21:31,2025-09-11T14:43:25,30876,30306,6251,1780,egress,VNC,0.7742389978529227
sess-0551-flow-1,sess-0551,172.31.240.230,168.121.55.74,21793,5903,TCP,2025-09-11T14:21:31,2025-09-11T14:43:25,30876,30306,3330,3266,egress,VNC,0.838760183954236
sess-0551-flow-2,sess-0551,172.31.240.230,168.121.55.74,42091,5902,TCP,2025-09-11T14:21:31,2025-09-11T14:43:25,30876,30306,2586,4348,egress,VNC,0.6678976289295085
sess-0551-flow-3,sess-0551,172.31.240.230,168.121.55.74,9016,5904,TCP,2025-09-11T14:21:31,2025-09-11T14:43:25,30876,30306,6121,1983,egress,VNC,0.7206347993234357
sess-0551-flow-4,sess-0551,172.31.240.230,168.121.55.74,10250,5904,TCP,2025-09-11T14:21:31,2025-09-11T14:43:25,30876,30306,4802,691,egress,VNC,0.7415246062792595
sess-0551-flow-5,sess-0551,172.31.240.230,168.121.55.74,57829,5903,TCP,2025-09-11T14:21:31,2025-09-11T14:43:25,30876,30306,8934,752,egress,VNC,0.32633282330119645
sess-0551-flow-6,sess-0551,172.31.240.230,168.121.55.74,3872,5904,TCP,2025-09-11T14:21:31,2025-09-11T14:43:25,30876,30306,7162,1772,egress,VNC,0.41107295500488583
sess-0552-flow-0,sess-0552,172.17.54.48,151.150.202.182,2486,5902,TCP,2025-09-02T19:43:01,2025-09-02T20:05:56,602125,713122,6911,3879,egress,VNC,0.565423108278353
sess-0553-flow-0,sess-0553,172.18.128.229,9.106.70.184,22599,5900,TCP,2025-09-13T03:02:38,2025-09-13T03:25:27,121577,108503,9024,3000,egress,VNC,0.6874816217378948
sess-0553-flow-1,sess-0553,172.18.128.229,9.106.70.184,18888,5902,TCP,2025-09-13T03:02:38,2025-09-13T03:25:27,121577,108503,2110,4807,egress,VNC,0.855978955353293
sess-0553-flow-2,sess-0553,172.18.128.229,9.106.70.184,20143,5900,TCP,2025-09-13T03:02:38,2025-09-13T03:25:27,121577,108503,677,3546,egress,VNC,0.7408076566534953
sess-0553-flow-3,sess-0553,172.18.128.229,9.106.70.184,54350,5901,TCP,2025-09-13T03:02:38,2025-09-13T03:25:27,121577,108503,658,2983,egress,VNC,0.36256124513823346
sess-0553-flow-4,sess-0553,172.18.128.229,9.106.70.184,15467,5903,TCP,2025-09-13T03:02:38,2025-09-13T03:25:27,121577,108503,169,1239,egress,VNC,0.7363323756984776
sess-0553-flow-5,sess-0553,172.18.128.229,9.106.70.184,14786,5904,TCP,2025-09-13T03:02:38,2025-09-13T03:25:27,121577,108503,8975,3960,egress,VNC,0.5030524213219549
sess-0553-flow-6,sess-0553,172.18.128.229,9.106.70.184,25670,5900,TCP,2025-09-13T03:02:38,2025-09-13T03:25:27,121577,108503,7815,1312,egress,VNC,0.8146250091829552
sess-0553-flow-7,sess-0553,172.18.128.229,9.106.70.184,30927,5904,TCP,2025-09-13T03:02:38,2025-09-13T03:25:27,121577,108503,9663,1965,egress,VNC,0.6747445679871151
sess-0554-flow-0,sess-0554,10.240.63.58,149.55.134.115,15237,5904,TCP,2025-08-24T12:59:22,2025-08-24T13:23:51,35696,38754,7167,1597,egress,VNC,0.8575694697781509
sess-0554-flow-1,sess-0554,10.240.63.58,149.55.134.115,5479,5903,TCP,2025-08-24T12:59:22,2025-08-24T13:23:51,35696,38754,1313,2190,egress,VNC,0.9188638049378242
sess-0554-flow-2,sess-0554,10.240.63.58,149.55.134.115,42973,5903,TCP,2025-08-24T12:59:22,2025-08-24T13:23:51,35696,38754,3023,1482,egress,VNC,0.5581612125324636
sess-0554-flow-3,sess-0554,10.240.63.58,149.55.134.115,44361,5903,TCP,2025-08-24T12:59:22,2025-08-24T13:23:51,35696,38754,4396,4888,egress,VNC,0.306326577860148
sess-0554-flow-4,sess-0554,10.240.63.58,149.55.134.115,49254,5900,TCP,2025-08-24T12:59:22,2025-08-24T13:23:51,35696,38754,8213,1341,egress,VNC,0.7332679612850763
sess-0554-flow-5,sess-0554,10.240.63.58,149.55.134.115,56786,5901,TCP,2025-08-24T12:59:22,2025-08-24T13:23:51,35696,38754,555,3300,egress,VNC,0.34376800927525464
sess-0555-flow-0,sess-0555,192.168.133.88,94.72.67.31,31196,5902,TCP,2025-09-04T01:16:20,2025-09-04T01:39:51,265407,249676,1496,2676,egress,VNC,0.6027841412483235
sess-0555-flow-1,sess-0555,192.168.133.88,94.72.67.31,39970,5902,TCP,2025-09-04T01:16:20,2025-09-04T01:39:51,265407,249676,1711,3875,egress,VNC,0.5386663716219616
sess-0556-flow-0,sess-0556,192.168.146.217,20.14.235.156,31866,5902,TCP,2025-09-17T13:26:51,2025-09-17T13:56:04,97729,88787,5082,3636,egress,VNC,0.5015919087095129
sess-0556-flow-1,sess-0556,192.168.146.217,20.14.235.156,7104,5903,TCP,2025-09-17T13:26:51,2025-09-17T13:56:04,97729,88787,732,3634,egress,VNC,0.7259079491361029
sess-0556-flow-2,sess-0556,192.168.146.217,20.14.235.156,61387,5903,TCP,2025-09-17T13:26:51,2025-09-17T13:56:04,97729,88787,5546,59,egress,VNC,0.7466090615107619
sess-0556-flow-3,sess-0556,192.168.146.217,20.14.235.156,51160,5904,TCP,2025-09-17T13:26:51,2025-09-17T13:56:04,97729,88787,541,2975,egress,VNC,0.6433889756075721
sess-0556-flow-4,sess-0556,192.168.146.217,20.14.235.156,25873,5901,TCP,2025-09-17T13:26:51,2025-09-17T13:56:04,97729,88787,9318,2423,egress,VNC,0.335838877854827
sess-0557-flow-0,sess-0557,172.19.145.208,137.172.52.178,36725,5900,TCP,2025-09-03T05:44:05,2025-09-03T06:11:52,126480,128254,6616,3856,egress,VNC,0.4195982198359416
sess-0557-flow-1,sess-0557,172.19.145.208,137.172.52.178,22663,5900,TCP,2025-09-03T05:44:05,2025-09-03T06:11:52,126480,128254,8166,4046,egress,VNC,0.42125189532041324
sess-0557-flow-2,sess-0557,172.19.145.208,137.172.52.178,13792,5901,TCP,2025-09-03T05:44:05,2025-09-03T06:11:52,126480,128254,4685,4648,egress,VNC,0.46333731146214424
sess-0557-flow-3,sess-0557,172.19.145.208,137.172.52.178,1140,5900,TCP,2025-09-03T05:44:05,2025-09-03T06:11:52,126480,128254,1913,953,egress,VNC,0.4822074705451357
sess-0557-flow-4,sess-0557,172.19.145.208,137.172.52.178,32882,5902,TCP,2025-09-03T05:44:05,2025-09-03T06:11:52,126480,128254,2783,4225,egress,VNC,0.931924623560427
sess-0557-flow-5,sess-0557,172.19.145.208,137.172.52.178,55317,5902,TCP,2025-09-03T05:44:05,2025-09-03T06:11:52,126480,128254,5543,1590,egress,VNC,0.42922908445203
sess-0557-flow-6,sess-0557,172.19.145.208,137.172.52.178,41751,5900,TCP,2025-09-03T05:44:05,2025-09-03T06:11:52,126480,128254,725,4429,egress,VNC,0.41816791885579463
sess-0558-flow-0,sess-0558,172.17.15.19,37.102.213.98,65110,5902,TCP,2025-09-07T16:49:37,2025-09-07T17:31:48,768454,734385,937,2065,egress,VNC,0.7053771733124642
sess-0558-flow-1,sess-0558,172.17.15.19,37.102.213.98,61447,5904,TCP,2025-09-07T16:49:37,2025-09-07T17:31:48,768454,734385,8363,3502,egress,VNC,0.41303786767765355
sess-0558-flow-2,sess-0558,172.17.15.19,37.102.213.98,8258,5904,TCP,2025-09-07T16:49:37,2025-09-07T17:31:48,768454,734385,163,79,egress,VNC,0.6351208998921644
sess-0559-flow-0,sess-0559,172.30.21.254,181.90.98.109,24591,5902,TCP,2025-08-28T05:36:56,2025-08-28T06:06:37,72087,74947,4472,4815,egress,VNC,0.9160336897443162
sess-0559-flow-1,sess-0559,172.30.21.254,181.90.98.109,35980,5901,TCP,2025-08-28T05:36:56,2025-08-28T06:06:37,72087,74947,2245,325,egress,VNC,0.4434196145860583
sess-0559-flow-2,sess-0559,172.30.21.254,181.90.98.109,18674,5902,TCP,2025-08-28T05:36:56,2025-08-28T06:06:37,72087,74947,6676,4154,egress,VNC,0.49732948945799366
sess-0559-flow-3,sess-0559,172.30.21.254,181.90.98.109,61348,5903,TCP,2025-08-28T05:36:56,2025-08-28T06:06:37,72087,74947,131,901,egress,VNC,0.3015460910488209
sess-0559-flow-4,sess-0559,172.30.21.254,181.90.98.109,28799,5904,TCP,2025-08-28T05:36:56,2025-08-28T06:06:37,72087,74947,7820,3594,egress,VNC,0.8190935829787909
sess-0559-flow-5,sess-0559,172.30.21.254,181.90.98.109,45843,5901,TCP,2025-08-28T05:36:56,2025-08-28T06:06:37,72087,74947,6295,2248,egress,VNC,0.3926545874441452
sess-0560-flow-0,sess-0560,10.237.147.93,51.73.153.93,41777,5904,TCP,2025-09-06T12:03:35,2025-09-06T12:22:49,13603,10927,6834,3219,egress,VNC,0.3989191535777714
sess-0560-flow-1,sess-0560,10.237.147.93,51.73.153.93,53123,5903,TCP,2025-09-06T12:03:35,2025-09-06T12:22:49,13603,10927,4883,3738,egress,VNC,0.7508381726535844
sess-0560-flow-2,sess-0560,10.237.147.93,51.73.153.93,33258,5900,TCP,2025-09-06T12:03:35,2025-09-06T12:22:49,13603,10927,5616,4377,egress,VNC,0.4212470491935029
sess-0560-flow-3,sess-0560,10.237.147.93,51.73.153.93,5384,5901,TCP,2025-09-06T12:03:35,2025-09-06T12:22:49,13603,10927,7492,1725,egress,VNC,0.8372260644366991
sess-0560-flow-4,sess-0560,10.237.147.93,51.73.153.93,7405,5900,TCP,2025-09-06T12:03:35,2025-09-06T12:22:49,13603,10927,9561,4033,egress,VNC,0.8482600078611804
sess-0560-flow-5,sess-0560,10.237.147.93,51.73.153.93,53199,5902,TCP,2025-09-06T12:03:35,2025-09-06T12:22:49,13603,10927,6443,1062,egress,VNC,0.41441638468078235
sess-0560-flow-6,sess-0560,10.237.147.93,51.73.153.93,21997,5903,TCP,2025-09-06T12:03:35,2025-09-06T12:22:49,13603,10927,4902,2121,egress,VNC,0.38402823842963596
sess-0560-flow-7,sess-0560,10.237.147.93,51.73.153.93,36109,5901,TCP,2025-09-06T12:03:35,2025-09-06T12:22:49,13603,10927,5447,2225,egress,VNC,0.7588234253933448
sess-0560-flow-8,sess-0560,10.237.147.93,51.73.153.93,60154,5901,TCP,2025-09-06T12:03:35,2025-09-06T12:22:49,13603,10927,2472,1510,egress,VNC,0.4840482605496064
sess-0561-flow-0,sess-0561,172.29.233.87,92.185.122.36,48578,5902,TCP,2025-09-15T14:26:57,2025-09-15T15:00:28,381393,328021,7832,1514,egress,VNC,0.3599427642077627
sess-0561-flow-1,sess-0561,172.29.233.87,92.185.122.36,22552,5902,TCP,2025-09-15T14:26:57,2025-09-15T15:00:28,381393,328021,6912,1021,egress,VNC,0.3302000804804045
sess-0561-flow-2,sess-0561,172.29.233.87,92.185.122.36,63853,5900,TCP,2025-09-15T14:26:57,2025-09-15T15:00:28,381393,328021,5555,3049,egress,VNC,0.4015554414361818
sess-0561-flow-3,sess-0561,172.29.233.87,92.185.122.36,43797,5902,TCP,2025-09-15T14:26:57,2025-09-15T15:00:28,381393,328021,8634,3910,egress,VNC,0.5892187551951211
sess-0561-flow-4,sess-0561,172.29.233.87,92.185.122.36,57695,5904,TCP,2025-09-15T14:26:57,2025-09-15T15:00:28,381393,328021,1348,1258,egress,VNC,0.369448085026822
sess-0562-flow-0,sess-0562,172.29.209.48,145.114.31.208,54566,5903,TCP,2025-09-05T01:49:17,2025-09-05T02:25:47,74556,78525,9902,2029,egress,VNC,0.9198386582797193
sess-0562-flow-1,sess-0562,172.29.209.48,145.114.31.208,47361,5904,TCP,2025-09-05T01:49:17,2025-09-05T02:25:47,74556,78525,6218,4044,egress,VNC,0.7030904766993828
sess-0562-flow-2,sess-0562,172.29.209.48,145.114.31.208,62054,5900,TCP,2025-09-05T01:49:17,2025-09-05T02:25:47,74556,78525,3844,3671,egress,VNC,0.9357869761309225
sess-0563-flow-0,sess-0563,172.23.188.204,182.60.212.200,61727,5904,TCP,2025-09-02T17:11:50,2025-09-02T17:39:19,185767,215554,4007,3778,egress,VNC,0.6291974045393987
sess-0563-flow-1,sess-0563,172.23.188.204,182.60.212.200,12627,5902,TCP,2025-09-02T17:11:50,2025-09-02T17:39:19,185767,215554,9583,4363,egress,VNC,0.7732529183606858
sess-0563-flow-2,sess-0563,172.23.188.204,182.60.212.200,62287,5902,TCP,2025-09-02T17:11:50,2025-09-02T17:39:19,185767,215554,3562,1490,egress,VNC,0.5195114434666311
sess-0564-flow-0,sess-0564,10.53.51.85,150.127.62.186,61133,5903,TCP,2025-08-29T11:38:08,2025-08-29T11:51:20,943744,954335,2760,1740,egress,VNC,0.868060536029944
sess-0565-flow-0,sess-0565,10.111.3.166,200.124.182.141,42945,5902,TCP,2025-09-03T12:04:56,2025-09-03T12:38:38,28092,27709,6439,1095,egress,VNC,0.5681348499489578
sess-0565-flow-1,sess-0565,10.111.3.166,200.124.182.141,5505,5900,TCP,2025-09-03T12:04:56,2025-09-03T12:38:38,28092,27709,4559,1457,egress,VNC,0.7382065148289334
sess-0565-flow-2,sess-0565,10.111.3.166,200.124.182.141,24558,5900,TCP,2025-09-03T12:04:56,2025-09-03T12:38:38,28092,27709,8787,951,egress,VNC,0.6501872265852331
sess-0565-flow-3,sess-0565,10.111.3.166,200.124.182.141,27806,5903,TCP,2025-09-03T12:04:56,2025-09-03T12:38:38,28092,27709,1849,509,egress,VNC,0.42512885654511934
sess-0565-flow-4,sess-0565,10.111.3.166,200.124.182.141,65454,5902,TCP,2025-09-03T12:04:56,2025-09-03T12:38:38,28092,27709,8130,4309,egress,VNC,0.4269563168531834
sess-0566-flow-0,sess-0566,192.168.94.153,213.229.123.130,57302,5901,TCP,2025-08-24T22:39:53,2025-08-24T23:11:58,147988,177486,4638,4108,egress,VNC,0.8133475985332921
sess-0566-flow-1,sess-0566,192.168.94.153,213.229.123.130,52353,5902,TCP,2025-08-24T22:39:53,2025-08-24T23:11:58,147988,177486,1899,554,egress,VNC,0.7062228359980346
sess-0566-flow-2,sess-0566,192.168.94.153,213.229.123.130,6797,5900,TCP,2025-08-24T22:39:53,2025-08-24T23:11:58,147988,177486,9166,2928,egress,VNC,0.8319696412572681
sess-0567-flow-0,sess-0567,172.26.89.83,120.151.139.197,31139,5904,TCP,2025-09-12T10:03:36,2025-09-12T10:25:27,1285822,1391518,1424,1058,egress,VNC,0.6293903980879041
sess-0567-flow-1,sess-0567,172.26.89.83,120.151.139.197,45204,5903,TCP,2025-09-12T10:03:36,2025-09-12T10:25:27,1285822,1391518,6333,3240,egress,VNC,0.9149776554996865
sess-0567-flow-2,sess-0567,172.26.89.83,120.151.139.197,45831,5902,TCP,2025-09-12T10:03:36,2025-09-12T10:25:27,1285822,1391518,6872,1976,egress,VNC,0.7462376481709001
sess-0568-flow-0,sess-0568,172.24.120.34,105.28.65.148,53041,5903,TCP,2025-08-23T18:42:14,2025-08-23T19:10:40,35765,33417,3691,3626,egress,VNC,0.3856915592552364
sess-0568-flow-1,sess-0568,172.24.120.34,105.28.65.148,48896,5900,TCP,2025-08-23T18:42:14,2025-08-23T19:10:40,35765,33417,6735,2855,egress,VNC,0.7911395889872225
sess-0568-flow-2,sess-0568,172.24.120.34,105.28.65.148,61801,5901,TCP,2025-08-23T18:42:14,2025-08-23T19:10:40,35765,33417,5461,1515,egress,VNC,0.8166685072366251
sess-0568-flow-3,sess-0568,172.24.120.34,105.28.65.148,50579,5901,TCP,2025-08-23T18:42:14,2025-08-23T19:10:40,35765,33417,6670,462,egress,VNC,0.6600797127245902
sess-0568-flow-4,sess-0568,172.24.120.34,105.28.65.148,40138,5900,TCP,2025-08-23T18:42:14,2025-08-23T19:10:40,35765,33417,6725,1074,egress,VNC,0.45642303733891043
sess-0568-flow-5,sess-0568,172.24.120.34,105.28.65.148,46878,5901,TCP,2025-08-23T18:42:14,2025-08-23T19:10:40,35765,33417,2916,2859,egress,VNC,0.30006342021525245
sess-0568-flow-6,sess-0568,172.24.120.34,105.28.65.148,58801,5903,TCP,2025-08-23T18:42:14,2025-08-23T19:10:40,35765,33417,7520,478,egress,VNC,0.9265597256334257
sess-0569-flow-0,sess-0569,10.220.205.68,113.179.50.228,28154,5900,TCP,2025-08-30T11:48:50,2025-08-30T12:19:38,212870,221731,2095,2207,egress,VNC,0.4443071829607447
sess-0569-flow-1,sess-0569,10.220.205.68,113.179.50.228,19150,5903,TCP,2025-08-30T11:48:50,2025-08-30T12:19:38,212870,221731,3304,443,egress,VNC,0.6190426563655391
sess-0570-flow-0,sess-0570,192.168.228.74,95.218.86.229,24355,5902,TCP,2025-09-02T07:46:12,2025-09-02T08:12:50,193398,174462,4917,2090,egress,VNC,0.8998910217337845
sess-0570-flow-1,sess-0570,192.168.228.74,95.218.86.229,36656,5901,TCP,2025-09-02T07:46:12,2025-09-02T08:12:50,193398,174462,7542,4306,egress,VNC,0.6173272235404736
sess-0570-flow-2,sess-0570,192.168.228.74,95.218.86.229,10862,5903,TCP,2025-09-02T07:46:12,2025-09-02T08:12:50,193398,174462,6439,2705,egress,VNC,0.38193967719430855
sess-0570-flow-3,sess-0570,192.168.228.74,95.218.86.229,12053,5902,TCP,2025-09-02T07:46:12,2025-09-02T08:12:50,193398,174462,3405,3370,egress,VNC,0.42580604339873107
sess-0570-flow-4,sess-0570,192.168.228.74,95.218.86.229,13092,5902,TCP,2025-09-02T07:46:12,2025-09-02T08:12:50,193398,174462,5014,2354,egress,VNC,0.6661446594485866
