session_id,user_id,device_id,src_ip,dst_ip,src_geo,dst_geo,start_ts,end_ts,duration_seconds,total_bytes_in,total_bytes_out,avg_bytes_per_sec_out,num_clipboard_events,total_clipboard_bytes,num_screenshot_events,avg_frame_rate,num_file_transfer_events,total_files_transferred,total_files_size_bytes,processes_spawned_count,auth_method,device_trust_score,is_encrypted,label
sess-0504,ronaldparsons,dev-11,192.168.194.192,188.156.225.243,New Zealand,Wallis and Futuna,2025-09-11T23:05:45,2025-09-11T23:35:04,1759,383534,378821,215.36156907333714,0,655.3361855261484,0,7.095822500481149,1,0,48121.64536696427,4,kerberos,0.8466782543558805,True,normal
sess-0505,meyershannon,dev-12,10.125.207.58,14.84.108.102,Saint Pierre and Miquelon,Armenia,2025-09-17T12:22:09,2025-09-17T12:57:36,2127,1143486,956306,449.60319699106725,0,4258.524171072214,1,6.670622718284843,0,1,17286.055887932474,2,password,0.7461977031294003,True,normal
sess-0506,oblack,dev-27,10.225.13.52,51.125.208.171,Singapore,Sweden,2025-09-16T19:47:10,2025-09-16T20:19:00,1910,274168,260198,136.22931937172774,0,2625.116023423083,1,5.239712085885822,1,0,19576.34291203185,2,password,0.6380052574308801,True,normal
sess-0507,sjackson,dev-2,192.168.72.211,30.116.79.143,Bermuda,Saint Helena,2025-09-03T15:07:55,2025-09-03T15:30:48,1373,61124,53386,38.88273852876912,1,1925.8171954311802,0,5.078305007502246,1,1,54342.450906437036,2,kerberos,0.7453447367556228,True,normal
sess-0508,whitebrenda,dev-12,192.168.201.64,60.219.80.95,Anguilla,Christmas Island,2025-09-14T01:19:33,2025-09-14T01:29:24,591,211462,185928,314.5989847715736,2,5775.611350444476,1,7.884855273131304,0,0,64332.00455141172,5,kerberos,0.6638274828789287,True,normal
sess-0509,nicoledavis,dev-48,172.21.63.112,179.244.19.0,Bermuda,Brazil,2025-09-11T18:35:37,2025-09-11T19:21:47,2770,156302,172505,62.27617328519855,1,1371.2346184901105,1,4.9481300867900515,0,1,123534.20610087717,2,password,0.7242130919116232,False,normal
sess-0510,christopher68,dev-22,192.168.193.226,4.89.235.110,Seychelles,Chile,2025-09-11T13:36:16,2025-09-11T14:18:55,2559,309932,290424,113.49120750293083,0,1192.1833807071762,0,5.007217746300019,0,1,27546.441306104265,3,kerberos,0.6668314605412087,True,normal
sess-0511,fernandothomas,dev-27,192.168.157.186,60.143.126.179,France,Niue,2025-09-06T00:32:44,2025-09-06T00:54:15,1291,1255248,1274367,987.1161890007746,0,537.8468863726804,1,5.129342804415719,0,1,21627.199490321582,3,kerberos,0.7864934644102748,True,normal
sess-0512,roachsusan,dev-43,10.129.151.195,95.217.33.119,Timor-Leste,Luxembourg,2025-08-29T12:32:37,2025-08-29T13:01:19,1722,297322,327004,189.89779326364692,0,1940.5986992598228,1,7.474553212823329,0,0,134916.30842666465,1,password,0.9358003847132428,False,normal
sess-0513,franklintrevor,dev-48,10.243.144.133,30.35.215.205,Belgium,Netherlands Antilles,2025-09-16T03:14:32,2025-09-16T03:34:45,1213,179761,200152,165.00577081615828,1,4337.535698327887,0,7.736421615448839,0,0,61399.72032020961,2,kerberos,0.8634303236989658,True,normal
sess-0514,sanchezamy,dev-16,192.168.106.79,73.125.7.117,Azerbaijan,Palau,2025-09-18T21:11:13,2025-09-18T21:38:28,1635,278626,316957,193.85749235474006,0,252.6386024244798,0,3.255658190533486,1,0,3517.1643706345644,0,password,0.6464414897056966,True,normal
sess-0515,thomasantonio,dev-18,192.168.152.205,37.156.235.190,Australia,Botswana,2025-09-06T16:39:18,2025-09-06T17:22:49,2611,520597,504636,193.27307545001915,0,97.94220128970633,1,5.2129451166222935,0,1,89785.59210842777,1,kerberos,0.9739198016911998,False,normal
sess-0516,evanmitchell,dev-11,192.168.90.214,195.112.213.74,Venezuela,Argentina,2025-09-09T23:48:27,2025-09-10T00:24:49,2182,74845,86232,39.51970669110907,0,4204.003529261238,0,7.75801781249894,1,0,99269.90649687927,1,password,0.7684850290194064,False,normal
sess-0517,marcus61,dev-45,172.18.19.223,40.156.101.242,British Virgin Islands,Puerto Rico,2025-08-25T06:31:02,2025-08-25T07:03:59,1977,835644,754413,381.5948406676783,0,2909.598887362735,1,6.645067106464843,0,1,127377.89678362377,3,mfa,0.9004069907907387,True,normal
sess-0518,alison83,dev-7,192.168.29.202,69.156.97.142,Liberia,Saint Kitts and Nevis,2025-09-03T01:44:17,2025-09-03T02:30:56,2799,2117371,2031971,725.9632011432655,1,1344.9022764932704,0,7.087662079790603,1,0,9303.988876397441,3,kerberos,0.7305735279690638,True,normal
sess-0519,ronald54,dev-25,192.168.181.44,223.226.123.204,Mali,Saint Lucia,2025-09-19T02:38:05,2025-09-19T02:48:39,634,410344,361274,569.8328075709779,0,436.30724977971056,1,4.99320667598192,0,0,3777.270497686942,0,password,0.8823827161828187,True,normal
sess-0520,nmorton,dev-3,10.99.25.178,65.136.255.239,Lao People's Democratic Republic,Niue,2025-09-13T21:55:40,2025-09-13T22:32:19,2199,184824,157062,71.42428376534788,0,3644.981220437818,0,3.5010567452526224,0,0,32245.76113798359,1,mfa,0.8585157361793453,False,normal
sess-0521,laurenduarte,dev-31,172.27.48.85,2.217.111.29,Algeria,Northern Mariana Islands,2025-08-26T11:24:39,2025-08-26T12:08:07,2608,504678,549458,210.68174846625766,0,519.1072486606085,1,7.158200200846655,1,0,98943.20465775646,1,password,0.9685339483002293,False,normal
sess-0522,jonathan14,dev-15,172.26.93.149,179.164.140.252,Poland,Grenada,2025-08-30T12:25:03,2025-08-30T12:48:08,1385,386954,368228,265.86859205776176,0,2283.5179358934215,0,3.666996175887447,0,0,97451.43685684276,0,password,0.5902825062612149,True,normal
sess-0523,nramsey,dev-13,10.99.86.2,53.160.193.224,Uzbekistan,Peru,2025-09-06T07:43:57,2025-09-06T08:08:10,1453,197720,174733,120.25671025464555,0,1009.3765942162822,1,3.82767646346933,0,0,25616.564717556674,3,password,0.6552691107690538,True,normal
sess-0524,probles,dev-30,10.235.214.29,218.185.55.225,Kyrgyz Republic,Slovenia,2025-09-13T00:13:08,2025-09-13T01:03:03,2995,951083,888453,296.64540901502505,0,1606.1273914963094,2,4.697865706040848,0,0,45594.74038759147,4,password,0.7458394841127174,True,normal
sess-0525,conleykevin,dev-23,192.168.9.149,101.169.215.28,South Georgia and the South Sandwich Islands,United States Virgin Islands,2025-09-09T20:18:27,2025-09-09T20:56:48,2301,549549,498416,216.6084311169057,0,3731.9606954920328,3,7.5061201148889465,0,0,95337.87933033695,5,kerberos,0.9771207873390343,False,normal
sess-0526,montesjuan,dev-20,10.192.31.143,138.159.62.122,Montserrat,New Caledonia,2025-09-06T21:59:10,2025-09-06T22:14:56,946,706925,810586,856.8562367864694,1,2327.9935081152094,1,7.30465241289348,1,1,14631.168361330163,3,password,0.7961457501351634,True,normal
sess-0527,brookehancock,dev-15,172.26.16.97,145.96.54.176,Isle of Man,Benin,2025-09-08T15:53:42,2025-09-08T16:19:47,1565,384131,345257,220.6115015974441,0,2133.4821657849016,3,4.253659130010272,1,0,54497.506107871865,1,kerberos,0.6673599970209267,True,normal
sess-0528,nathangallegos,dev-15,172.25.172.151,109.252.201.151,Slovenia,Argentina,2025-09-13T21:07:40,2025-09-13T21:37:01,1761,584555,581074,329.9681998864282,0,495.94902896026537,1,7.182365958329856,1,0,77720.60656495318,1,password,0.8604864521680741,False,normal
sess-0529,wallaceangel,dev-2,172.20.238.52,99.222.38.137,Saint Martin,Tunisia,2025-08-30T13:28:45,2025-08-30T14:02:05,2000,435112,372808,186.404,0,1643.4575311547426,0,3.325964010923455,0,0,3702.084080823715,2,password,0.7877177673956218,True,normal
sess-0530,kimberly21,dev-43,192.168.67.243,102.37.110.7,Kuwait,Iceland,2025-09-15T04:05:17,2025-09-15T04:40:07,2090,1994193,1900227,909.1995215311005,0,1048.417565349578,2,6.6364623861978425,0,0,21726.498341943847,1,kerberos,0.8258024620057222,False,normal
sess-0531,smithsarah,dev-13,192.168.44.149,34.243.244.63,Bosnia and Herzegovina,Mali,2025-09-15T02:35:36,2025-09-15T03:07:00,1884,908305,757237,401.9304670912951,0,726.9713832251194,4,4.776698541097735,0,1,1069.5489159873307,1,password,0.7153107211088466,True,normal
sess-0532,lanelarry,dev-26,10.98.149.87,52.108.243.61,Sierra Leone,Kazakhstan,2025-09-04T22:05:02,2025-09-04T22:19:44,882,270888,270615,306.81972789115645,0,6039.339887411496,1,6.646332029183167,0,0,16397.04256672275,3,password,0.897064439663164,True,normal
sess-0533,edward41,dev-22,10.52.106.136,103.102.185.204,Mexico,Ghana,2025-08-26T11:05:26,2025-08-26T11:35:19,1793,856329,714386,398.43056330172897,0,1871.5143499236788,1,6.447822055259825,0,0,25771.27759054009,0,kerberos,0.9007310679819988,True,normal
sess-0534,sherrybrock,dev-18,192.168.36.121,53.173.229.231,Mauritius,Kenya,2025-09-02T21:48:57,2025-09-02T22:15:18,1581,2476193,2568140,1624.3769765970906,0,2799.641501123405,0,3.5193689513940525,0,0,18319.870671025208,3,kerberos,0.9539605023829923,True,normal
sess-0535,anthonyberger,dev-5,10.27.139.168,89.21.42.10,Christmas Island,Romania,2025-08-23T05:07:04,2025-08-23T05:25:15,1091,551796,482678,442.4179651695692,1,1043.7804003628964,2,7.54859155953888,0,0,5927.937704316122,2,kerberos,0.7966241358868329,False,normal
sess-0536,tjensen,dev-50,172.18.131.114,193.238.111.159,Montenegro,Bulgaria,2025-09-18T16:32:57,2025-09-18T16:58:43,1546,214836,210991,136.47542043984475,1,719.0395566252832,2,6.332692276488444,1,0,28093.348294038195,2,mfa,0.656272643783867,True,normal
sess-0537,tdavis,dev-18,192.168.238.72,23.41.82.255,Cambodia,Tokelau,2025-08-25T06:16:21,2025-08-25T06:45:29,1748,289795,332771,190.37242562929063,0,957.5411511786627,2,6.629843896641736,0,0,5565.234825463904,3,password,0.9271623572485448,True,normal
sess-0538,roberta62,dev-23,192.168.169.32,165.50.56.175,Korea,Libyan Arab Jamahiriya,2025-09-19T16:48:25,2025-09-19T17:22:02,2017,540083,554193,274.7610312345067,2,850.0900416053323,1,3.210752084814671,0,1,125993.9325174507,1,password,0.847301794452683,True,normal
sess-0539,alvarezmichael,dev-42,172.25.8.64,180.19.156.148,Malawi,Bosnia and Herzegovina,2025-08-22T05:16:39,2025-08-22T05:45:01,1702,937523,813611,478.03231492361925,1,261.80914397063555,1,6.961085165776758,0,1,82801.11996101559,2,password,0.6154318889666839,True,normal
sess-0540,nguyendebra,dev-33,172.28.211.125,143.68.209.73,Niger,Ecuador,2025-09-09T10:40:33,2025-09-09T11:21:46,2473,797966,679288,274.6817630408411,1,2063.611865606991,2,3.848617198739365,0,0,5888.369786521353,1,password,0.9489045835095181,True,normal
sess-0541,terrireyes,dev-26,172.29.203.247,166.247.53.115,Montenegro,Solomon Islands,2025-09-16T08:25:27,2025-09-16T08:42:51,1044,133854,161892,155.06896551724137,2,137.74418649400334,2,6.5086552037789245,0,1,28095.66259020241,0,mfa,0.6665749405475103,False,normal
sess-0542,gilbertcaldwell,dev-44,192.168.249.39,93.160.74.181,Greece,Moldova,2025-09-06T08:42:37,2025-09-06T09:18:59,2182,310640,275095,126.07470210815765,0,212.22597467505676,1,7.35445895233903,0,0,31355.923705296984,2,password,0.9169768484879895,True,normal
sess-0543,zthompson,dev-35,10.194.0.159,35.239.83.32,Bermuda,Cuba,2025-08-25T11:47:33,2025-08-25T12:17:12,1779,149334,178558,100.36987071388421,0,560.9955297799629,3,4.362232205544158,0,0,250828.5550107226,0,password,0.8105393875353962,False,normal
sess-0544,shermandonna,dev-22,172.28.122.188,156.158.68.7,Congo,Costa Rica,2025-08-27T11:52:02,2025-08-27T12:30:43,2321,537475,452754,195.06850495476087,1,447.33290215419595,1,7.388791710963665,0,0,69675.80768385968,0,password,0.9679247172101693,True,normal
sess-0545,ashley46,dev-2,192.168.176.67,196.8.80.105,New Zealand,Malawi,2025-09-05T02:52:50,2025-09-05T03:22:11,1761,934923,1027370,583.4014764338444,0,7.684352280669687,1,4.958638818155891,0,0,9632.18995726814,2,password,0.7027295885592427,True,normal
sess-0546,melissabrown,dev-8,192.168.0.110,150.253.221.51,Bouvet Island (Bouvetoya),Tokelau,2025-09-09T08:56:29,2025-09-09T09:25:12,1723,399246,359853,208.85258270458502,0,5387.590768347988,2,7.896241393509927,1,2,48946.93882555368,0,kerberos,0.9300483371008392,True,normal
sess-0547,youngjacqueline,dev-17,172.28.63.208,59.218.39.89,Mayotte,Croatia,2025-09-03T10:48:54,2025-09-03T11:17:57,1743,69055,68989,39.58060814687321,0,2897.392999015892,2,4.19131206669965,1,0,48842.898776648144,3,password,0.85198960874394,True,normal
sess-0548,jtaylor,dev-12,172.27.135.122,170.157.248.62,France,Tunisia,2025-08-29T04:03:17,2025-08-29T04:25:39,1342,993034,989128,737.0551415797318,1,270.85384980998504,3,6.234028301745484,1,0,189140.9716546032,2,password,0.8692514698729398,True,normal
sess-0549,alexanderwong,dev-38,10.249.48.234,136.176.140.194,Belize,Burundi,2025-08-26T20:17:34,2025-08-26T20:52:37,2103,322119,291329,138.53019495958156,0,2011.9607558894456,0,4.055191651043077,0,0,49367.72584000251,3,password,0.7826684357153036,True,normal
sess-0550,senglish,dev-17,192.168.92.14,29.146.109.237,Micronesia,Svalbard & Jan Mayen Islands,2025-09-09T22:31:27,2025-09-09T23:11:57,2430,682812,641886,264.1506172839506,0,622.1380489136061,2,7.237823981392474,0,0,27804.475374980397,1,kerberos,0.853960019074411,True,normal
sess-0551,lkelly,dev-3,172.31.240.230,168.121.55.74,Rwanda,Macao,2025-09-11T14:21:31,2025-09-11T14:43:25,1314,212143,216133,164.4847792998478,0,7469.826254815772,0,7.615719438584288,0,1,31135.50578791631,2,password,0.753808281911426,True,normal
sess-0552,khouse,dev-7,172.17.54.48,151.150.202.182,Bouvet Island (Bouvetoya),Mozambique,2025-09-02T19:43:01,2025-09-02T20:05:56,1375,713122,602125,437.90909090909093,1,1314.9026146397753,1,3.0745513207740394,0,0,28066.41097354582,1,kerberos,0.8845015488584449,True,normal
sess-0553,thomasjessica,dev-39,172.18.128.229,9.106.70.184,Ecuador,Latvia,2025-09-13T03:02:38,2025-09-13T03:25:27,1369,868030,972616,710.4572680788897,0,1949.6934149741085,2,4.811464991582431,0,1,221070.16878823002,2,kerberos,0.9215453779201808,True,normal
sess-0554,chloe58,dev-28,10.240.63.58,149.55.134.115,Italy,Guinea,2025-08-24T12:59:22,2025-08-24T13:23:51,1469,232524,214180,145.7998638529612,1,1462.0386186830365,1,4.166977258642033,1,0,29862.754040208438,1,password,0.6828366142218409,True,normal
sess-0555,gary94,dev-23,192.168.133.88,94.72.67.31,Mozambique,Chile,2025-09-04T01:16:20,2025-09-04T01:39:51,1411,499353,530815,376.1977321048901,0,1964.8964981347367,3,5.214352530529453,0,0,5355.577070193347,1,password,0.7009351796488732,True,normal
sess-0556,douglaskelly,dev-47,192.168.146.217,20.14.235.156,Madagascar,Belarus,2025-09-17T13:26:51,2025-09-17T13:56:04,1753,443938,488646,278.74843126069595,1,241.68790723431792,0,5.3654726904968735,1,1,241656.72805737218,0,password,0.7924948417455879,True,normal
sess-0557,david44,dev-21,172.19.145.208,137.172.52.178,Palestinian Territory,Kiribati,2025-09-03T05:44:05,2025-09-03T06:11:52,1667,897783,885362,531.1109778044391,1,773.4764112426606,1,7.117265268796603,1,1,74991.38012376943,1,password,0.9350752285074787,True,normal
sess-0558,josehaynes,dev-28,172.17.15.19,37.102.213.98,Cameroon,Nepal,2025-09-07T16:49:37,2025-09-07T17:31:48,2531,2203155,2305362,910.8502568154879,0,9404.42751820925,0,5.089280932610658,0,1,17297.02827531566,0,password,0.8500694053387955,True,normal
sess-0559,amullins,dev-39,172.30.21.254,181.90.98.109,Cote d'Ivoire,Morocco,2025-08-28T05:36:56,2025-08-28T06:06:37,1781,449685,432527,242.85626052779338,0,988.6736011386373,2,6.128335903157966,1,0,159333.32535401924,1,kerberos,0.9586522213486214,True,normal
sess-0560,maykarla,dev-33,10.237.147.93,51.73.153.93,Lebanon,San Marino,2025-09-06T12:03:35,2025-09-06T12:22:49,1154,98348,122427,106.08925476603119,1,7137.505354906552,0,5.93683389728743,0,1,5973.374811653915,2,mfa,0.8175233991190484,True,normal
sess-0561,noahthornton,dev-8,172.29.233.87,92.185.122.36,Hong Kong,Philippines,2025-09-15T14:26:57,2025-09-15T15:00:28,2011,1640109,1906968,948.2685231228245,1,854.7090972491351,1,7.06016646512997,0,1,10786.919382497765,3,password,0.7527578754043611,True,normal
sess-0562,davisamanda,dev-25,172.29.209.48,145.114.31.208,Grenada,Faroe Islands,2025-09-05T01:49:17,2025-09-05T02:25:47,2190,235577,223669,102.13196347031963,0,1921.5401508196098,0,7.1529166255722565,0,0,91907.65303777874,0,password,0.827077556305145,True,normal
sess-0563,scottbreanna,dev-37,172.23.188.204,182.60.212.200,Mali,Guadeloupe,2025-09-02T17:11:50,2025-09-02T17:39:19,1649,646664,557303,337.96422073984235,0,1748.369993341963,1,5.280526997586064,0,1,159122.7048700621,3,kerberos,0.7871683897076446,True,normal
sess-0564,amy01,dev-13,10.53.51.85,150.127.62.186,Cyprus,Saint Kitts and Nevis,2025-08-29T11:38:08,2025-08-29T11:51:20,792,954335,943744,1191.5959595959596,0,641.1556608508579,1,3.2178034028621,0,2,106057.6412443397,2,password,0.5661142674893598,False,normal
sess-0565,james09,dev-17,10.111.3.166,200.124.182.141,Russian Federation,British Indian Ocean Territory (Chagos Archipelago),2025-09-03T12:04:56,2025-09-03T12:38:38,2022,138549,140462,69.46686449060336,1,1257.2831586386133,1,6.2295826320275705,1,1,14524.210375875118,3,password,0.7135463468563931,True,normal
sess-0566,nicholasgallagher,dev-3,192.168.94.153,213.229.123.130,El Salvador,French Polynesia,2025-08-24T22:39:53,2025-08-24T23:11:58,1925,532458,443966,230.63168831168832,1,4289.375954022949,1,7.084302402705112,0,0,12830.546914617269,2,password,0.9138192876539674,True,normal
sess-0567,fowlersandra,dev-46,172.26.89.83,120.151.139.197,Falkland Islands (Malvinas),Singapore,2025-09-12T10:03:36,2025-09-12T10:25:27,1311,4174554,3857467,2942.3852021357743,1,821.1289324028074,1,4.063115948096565,0,0,4622.912189155426,3,kerberos,0.9187693349367504,True,normal
sess-0568,dprice,dev-28,172.24.120.34,105.28.65.148,Liechtenstein,Vanuatu,2025-08-23T18:42:14,2025-08-23T19:10:40,1706,233925,250358,146.7514654161782,0,157.83421441855208,2,6.827492502026498,1,0,10339.395487863965,5,kerberos,0.6843205673867782,True,normal
sess-0569,fwhite,dev-1,10.220.205.68,113.179.50.228,United States Minor Outlying Islands,Kenya,2025-08-30T11:48:50,2025-08-30T12:19:38,1848,443463,425740,230.37878787878788,0,3781.6130606493653,1,3.080847699772599,0,0,60.21694169918977,1,password,0.8488664347068289,True,normal
sess-0570,johnsonchad,dev-34,192.168.228.74,95.218.86.229,Canada,Palau,2025-09-02T07:46:12,2025-09-02T08:12:50,1598,1395703,1547184,968.2002503128911,0,167.8373353413758,2,4.283708006707746,0,0,56951.85465818443,3,password,0.7995220913107327,True,normal
sess-0571,ortegajoseph,dev-35,192.168.200.92,159.103.74.206,Lesotho,Jordan,2025-08-20T19:01:42,2025-08-20T19:54:55,3193,611697,550365,172.36611337300346,0,2321.9628587970096,1,6.895520936693233,0,0,43554.91224911425,0,mfa,0.9738330454319929,True,normal
sess-0572,fernandezaaron,dev-44,192.168.246.209,86.248.132.147,Grenada,Pitcairn Islands,2025-09-09T08:36:35,2025-09-09T09:17:03,2428,215268,192072,79.10708401976936,2,499.65502060981186,0,4.042637701495939,0,1,106628.09462892618,2,password,0.8716241907299465,True,normal
sess-0573,pbrown,dev-47,10.174.28.181,93.106.187.44,Senegal,Seychelles,2025-09-04T10:50:16,2025-09-04T11:38:16,2880,360501,364768,126.65555555555555,0,3519.605995510702,1,7.477600601904131,1,0,1780.451548838995,1,mfa,0.6253777177557599,False,normal
sess-0574,gregorywilliams,dev-48,172.25.144.88,134.213.73.134,Norfolk Island,Portugal,2025-09-03T19:50:37,2025-09-03T20:10:16,1179,143082,151650,128.6259541984733,1,2744.613839087721,1,3.3209774299890715,0,0,12124.635202232841,4,kerberos,0.9097439881118332,True,normal
sess-0575,omiller,dev-48,172.20.122.105,65.159.146.220,Saint Helena,Nauru,2025-09-07T04:35:13,2025-09-07T05:02:05,1612,318980,365829,226.94106699751862,0,1243.267809335387,0,4.1678954156093315,0,0,38742.87101775323,2,kerberos,0.981347007515538,True,normal
sess-0576,yprice,dev-43,192.168.255.214,15.48.92.210,Andorra,Argentina,2025-09-01T07:52:22,2025-09-01T08:15:18,1376,186024,224471,163.13299418604652,0,1790.6807270051197,0,4.684634374820192,0,0,72049.79435841758,2,kerberos,0.791026228382887,True,normal
sess-0577,morganjennifer,dev-13,172.30.170.248,205.49.14.153,Saint Vincent and the Grenadines,Mozambique,2025-09-06T05:18:47,2025-09-06T05:34:04,917,725408,747165,814.7928026172301,0,2712.575451854638,2,6.0753667000925535,0,2,33495.08604009357,3,kerberos,0.7907384913986722,True,normal
sess-0578,johnsondonald,dev-24,192.168.23.115,114.22.174.188,American Samoa,China,2025-09-01T01:27:55,2025-09-01T02:12:02,2647,730250,715811,270.4234982999622,0,244.87879439695604,0,6.71883673686772,0,0,41079.72743510641,0,mfa,0.6933592783008822,False,normal
sess-0579,lori17,dev-28,192.168.32.191,161.179.136.88,Brazil,Luxembourg,2025-08-23T04:13:22,2025-08-23T04:45:27,1925,66723,75214,39.07220779220779,0,2027.9175447741127,0,4.293201183186608,0,0,44414.77282199665,4,password,0.8836979773175084,True,normal
sess-0580,bryanharris,dev-5,172.28.221.65,40.202.1.71,Gibraltar,Taiwan,2025-09-18T15:12:59,2025-09-18T15:40:51,1672,282840,330875,197.89174641148324,0,114.57811002033,2,7.372882383591003,0,0,8169.317811424477,3,password,0.8366741760536739,True,normal
sess-0581,watkinsmatthew,dev-43,10.212.143.27,109.235.56.239,Micronesia,Chad,2025-08-31T02:27:02,2025-08-31T03:00:45,2023,130140,136924,67.68363816114682,0,1113.447884609122,0,7.622150458921311,0,0,56981.25074176766,1,password,0.8446783443557446,True,normal
sess-0582,sarawilliams,dev-22,10.192.148.63,176.128.11.40,Turkmenistan,Libyan Arab Jamahiriya,2025-09-11T01:05:41,2025-09-11T01:39:01,2000,853001,721558,360.779,0,6236.891906068453,2,5.174920895852315,0,0,59579.732422038935,0,kerberos,0.8776823862457506,True,normal
sess-0583,smithsara,dev-40,192.168.145.69,62.118.253.1,Puerto Rico,Brunei Darussalam,2025-08-24T16:03:58,2025-08-24T16:22:44,1126,818204,890209,790.5941385435169,0,5.182974932241428,0,6.961253500820091,1,0,7940.887546650786,1,kerberos,0.6089517642604817,True,normal
sess-0584,daniellemills,dev-21,172.21.149.231,130.104.98.205,Nepal,Cocos (Keeling) Islands,2025-08-30T18:12:41,2025-08-30T18:35:40,1379,283969,326622,236.85424220449602,0,1106.8728246777393,0,6.283109747365645,1,0,15785.065750645172,3,password,0.7677445488491101,True,normal
sess-0585,burtonkimberly,dev-43,172.23.138.90,96.195.245.229,Niger,Guyana,2025-09-14T00:25:43,2025-09-14T00:47:10,1287,446173,477862,371.2991452991453,0,3299.4581095776193,1,4.08742176931489,0,1,25599.588609579492,3,password,0.8063019232834214,True,normal
sess-0586,stevensims,dev-8,10.99.47.34,73.140.199.49,Poland,Tanzania,2025-09-15T22:50:24,2025-09-15T23:23:57,2013,429425,409248,203.30253353204174,1,470.50169053560495,2,5.442805802924208,0,0,20742.816815854738,4,password,0.9204094270089511,False,normal
sess-0587,qthompson,dev-47,10.186.119.131,59.209.169.7,El Salvador,Grenada,2025-09-12T18:44:54,2025-09-12T19:12:14,1640,258215,316600,193.0487804878049,2,1749.6773858430724,3,7.838235463664043,1,1,24515.73249286127,1,password,0.8825479541702407,True,normal
sess-0588,vwilliams,dev-20,10.90.13.240,104.119.13.24,Libyan Arab Jamahiriya,Malaysia,2025-09-19T16:39:50,2025-09-19T16:55:48,958,192270,190786,199.15031315240083,1,1232.2130253780522,2,6.289754140597071,0,0,2914.0389858624835,1,password,0.8153647112648917,True,normal
sess-0589,jacobsonjennifer,dev-33,192.168.214.143,103.77.128.91,Denmark,Slovakia (Slovak Republic),2025-08-26T09:14:35,2025-08-26T09:33:32,1137,1478885,1413392,1243.0888302550572,0,1118.2873358891095,3,7.9909893964392875,0,0,86818.2765231254,1,password,0.7148190572458153,True,normal
sess-0590,jeremy36,dev-20,10.112.250.181,95.0.137.57,Austria,Tuvalu,2025-08-26T02:19:53,2025-08-26T03:04:02,2649,262092,321955,121.53831634579086,0,2665.31523821046,0,5.557433846044168,0,1,119370.15652504898,1,password,0.8248027276679861,True,normal
sess-0591,javierlynch,dev-43,10.69.214.211,22.54.132.97,Norfolk Island,Guinea-Bissau,2025-09-10T21:50:13,2025-09-10T22:29:09,2336,860631,798979,342.0286815068493,1,90.47083823068783,1,7.738258265405445,0,0,58423.40314458132,3,password,0.8933035837142497,True,normal
sess-0592,matthewjohnson,dev-27,192.168.69.227,93.203.80.91,Kuwait,Italy,2025-09-02T20:14:03,2025-09-02T20:49:45,2142,490141,507545,236.94911297852474,1,4129.70208652317,2,3.017554254553253,0,0,10290.263578934779,1,password,0.8339763378118153,True,normal
sess-0593,jeffrey49,dev-21,10.87.1.200,142.179.113.69,Benin,Isle of Man,2025-08-29T01:28:53,2025-08-29T02:18:45,2992,356025,337002,112.63435828877006,2,2119.352663027595,0,5.80261092447545,1,1,338175.26612524746,1,password,0.7915943819825507,True,normal
sess-0594,natkins,dev-26,192.168.236.239,126.219.49.72,Saint Pierre and Miquelon,Tunisia,2025-09-15T01:55:19,2025-09-15T02:18:45,1406,432235,415391,295.4416785206259,1,5041.215335683029,1,7.31190192262137,0,0,150340.0371277286,5,password,0.9241353240837077,True,normal
sess-0595,markriley,dev-45,192.168.2.153,34.212.145.188,Armenia,Latvia,2025-09-01T17:23:25,2025-09-01T18:00:49,2244,118342,125571,55.95855614973262,0,230.1780876033179,2,3.2726127943913985,0,0,11459.417157825632,1,kerberos,0.9318901016575136,False,normal
sess-0596,simmonsphillip,dev-19,192.168.231.166,18.168.175.140,Moldova,Sao Tome and Principe,2025-09-14T05:28:19,2025-09-14T06:14:00,2741,268367,265644,96.91499452754469,0,1174.5205802291864,1,4.65454291539013,0,1,53186.10825666283,0,password,0.7533418959891163,True,normal
sess-0597,idodson,dev-36,172.18.231.65,83.130.113.101,Central African Republic,Romania,2025-08-21T08:29:28,2025-08-21T08:47:02,1054,167496,160225,152.01612903225808,0,2172.3898244082525,2,7.427193821811529,0,1,24066.159150075622,0,password,0.8327610440320873,True,normal
sess-0598,braysteven,dev-9,10.207.139.101,98.246.159.0,Niue,Kyrgyz Republic,2025-09-12T01:07:14,2025-09-12T01:42:59,2145,434401,372573,173.6937062937063,0,1579.888182843027,1,3.49528217107994,0,0,25181.73652417198,1,kerberos,0.9748036664109889,True,normal
sess-0599,cruzhannah,dev-13,192.168.218.15,182.160.241.139,Solomon Islands,Poland,2025-08-20T19:36:22,2025-08-20T19:54:40,1098,1042912,1077745,981.5528233151184,0,1302.3241553575879,0,3.22965016114545,0,0,35076.79542164153,6,password,0.8400760239297985,True,normal
sess-0600,jill08,dev-27,192.168.26.102,87.101.215.55,Lao People's Democratic Republic,Niger,2025-08-24T16:20:29,2025-08-24T17:19:39,3550,806969,714148,201.16845070422536,0,5084.220745846951,2,7.276680651511573,0,0,10521.458519387686,1,password,0.9556629369516274,True,normal
